IdPanel,IdExperimento,VidaUtil
13,44,51.246303996462444
14,44,40.59069978779594
15,44,51.231022423201516
16,44,49.95720216061172
17,44,18.48394274622646
18,44,54.51462269321299
19,44,16.679021480435615
20,44,47.91337535622399
21,44,49.90703749228663
22,44,43.59524516299962
23,44,5.868700931363439
24,44,53.02947488554188
25,44,40.59779681022446
0,45,16.715532065353013
1,45,1.5670922063113235
2,45,50.19889264032855
3,45,44.71331685485255
4,45,40.36874516662211
5,45,43.67888295352155
6,45,9.561227254315542
7,45,43.59566958569003
8,45,52.02505421336855
9,45,12.398852415665438
10,45,15.913278326325662
11,45,6.540991371746632
12,45,27.1027685154988
13,45,2.243789807354422
14,45,54.00210471777555
15,45,3.770055000605094
16,45,36.253196415141026
17,45,1.8733975457583285
18,45,29.149615868896646
19,45,35.851428665332165
20,45,10.596933874983847
21,45,31.254239047842127
22,45,36.543507322151875
23,45,48.21811775844577
24,45,28.73883208614618
25,45,15.101212537658368
0,46,32.00682113498118
1,46,45.6875258890693
2,46,34.01313091885397
3,46,12.109355133959578
4,46,22.26026180819176
5,46,14.121683051487144
6,46,38.004450935886254
7,46,23.381904139005012
8,46,54.51550671799282
9,46,33.68632824687049
10,46,0.3681064085502711
11,46,25.25955362203178
12,46,34.75301756618441
13,46,34.92404108266308
14,46,19.455422442608427
15,46,51.58344298210331
16,46,51.51966365096341
17,46,31.507961949021038
18,46,46.14775872117399
19,46,37.21944539053661
20,46,21.34443027297743
21,46,30.422179530970954
22,46,32.78722634704354
23,46,52.65571167673971
24,46,38.05370635455567
25,46,10.757262145717158
0,47,9.47136450363072
1,47,36.17791955718233
2,47,44.81283253361935
3,47,36.447194521712476
4,47,54.00195206815349
5,47,16.196085709850667
6,47,6.086085573367347
7,47,4.967882098098733
8,47,29.805938381395258
9,47,33.035614382187404
10,47,6.6682142453448625
11,47,14.260186698751289
12,47,40.75899234829415
13,47,23.906257534516108
14,47,7.006501601714833
15,47,46.08850573484267
16,47,27.110813181501968
17,47,42.81532375802534
18,47,18.151145319580955
19,47,6.597903534348672
20,47,36.954134825072465
21,47,0.4885914310993389
22,47,3.3853468590457862
23,47,25.010961347156844
24,47,23.974075362952064
25,47,37.947359845053406
0,48,33.29485518539246
1,48,37.817894208784786
2,48,45.29552556001611
3,48,4.715111938016771
4,48,26.17111295428133
5,48,16.979923214371375
6,48,1.507457904118397
7,48,17.834308450933438
8,48,27.545094371129217
9,48,19.23783617289738
10,48,41.90181774203151
11,48,42.57176632806288
12,48,35.29441973240891
13,48,29.324829108302744
14,48,0.026428125339176267
15,48,15.215859976341353
16,48,40.69632555584349
17,48,31.157521232139896
18,48,29.95806347566741
19,48,7.705760652276423
20,48,5.374423269344458
21,48,14.545348918696549
22,48,38.42824910698485
23,48,29.67514058124998
24,48,19.44987458380829
25,48,9.628201575583795
0,49,25.697991442516148
1,49,18.191175673937877
2,49,44.587951065029024
3,49,33.96496255891193
4,49,1.988688552337995
5,49,38.41055340213359
6,49,14.913591902716412
7,49,46.45146592885219
8,49,25.855121410954222
9,49,14.81495712471514
10,49,47.63212488366109
11,49,39.168067730504525
12,49,21.806781790409094
13,49,32.55487163885299
14,49,37.285310311797524
15,49,36.54576143969736
16,49,42.8272501715296
17,49,14.802162947986224
18,49,38.84250199626872
19,49,42.0543628445574
20,49,39.30415581756291
21,49,10.80021731385702
22,49,34.02196160757051
23,49,40.50644963237279
24,49,38.137184522995994
25,49,7.402870202513046
0,50,37.93454772322661
1,50,34.30648809685607
2,50,28.76983460580159
3,50,53.36366741803826
4,50,45.025127592457586
5,50,37.44350620190528
6,50,9.10972077233826
7,50,54.22179856510523
8,50,3.777922713701394
9,50,22.60160139050993
10,50,16.008899516073257
11,50,32.27713345755916
12,50,47.44643642789197
13,50,51.33927919034848
14,50,40.60068506875474
15,50,37.50943779405176
16,50,9.629884105722336
17,50,11.870498294187591
18,50,40.85831260239511
19,50,54.00319109557866
20,50,25.048220297838125
21,50,1.195301686536296
22,50,23.840503702831512
23,50,30.930738250219708
24,50,37.900922579994315
25,50,35.47810624550383
0,51,34.547534568885
1,51,22.30964713758769
2,51,9.262343021101898
3,51,12.937429864330266
4,51,51.37560653725737
5,51,53.83693361842201
6,51,41.15275181417925
7,51,3.44253656519337
8,51,8.56682176347814
9,51,47.21791673410418
10,51,24.122631114211806
11,51,0.3361435999993134
12,51,21.414445846558092
13,51,2.3394631760226514
14,51,17.353561093604014
15,51,10.944752274495627
16,51,1.0125733856146801
17,51,35.34038977803715
18,51,39.03929801120018
19,51,47.34618202119854
20,51,20.52403605317882
21,51,32.53672261334893
22,51,17.221576084229593
23,51,29.088499061701135
24,51,2.434841830296822
25,51,5.865663473444332
0,52,30.289751809785855
1,52,35.575131337764525
2,52,17.70551851060561
3,52,16.33547874284147
4,52,32.4817302904926
5,52,13.096361496044073
6,52,25.21623157213535
7,52,17.739442877316442
8,52,15.37755676027982
9,52,22.244863300290138
10,52,46.96443918694265
11,52,29.226834699622373
12,52,12.6499664696491
13,52,7.794177844748237
14,52,34.52373600408335
15,52,31.694700050265073
16,52,46.04987255076159
17,52,36.122847712927275
18,52,40.53500043289711
19,52,14.26344871650473
20,52,21.688542210011338
21,52,11.253185114944076
22,52,41.3067742370482
23,52,19.83016565250706
24,52,39.46694885384652
25,52,25.616142429286516
0,53,29.086521213728027
1,53,1.1921250095074865
2,53,42.300882165027204
3,53,7.491080207393779
4,53,21.680315325620434
5,53,27.06411620857181
6,53,22.585059721854794
7,53,24.01487989272433
8,53,33.64262367304006
9,53,47.16737543469948
10,53,38.22884964247065
11,53,16.102648658911303
12,53,43.97502311170563
13,53,46.46479537374728
14,53,42.70536070593149
15,53,29.38537524477706
16,53,23.158420213681744
17,53,53.08480746917324
18,53,20.574351535667542
19,53,32.9854498012986
20,53,36.238363540971264
21,53,10.854209493667824
22,53,22.571907776860748
23,53,25.72702748265298
24,53,0.8448726140484314
25,53,3.4949888207471873
0,54,38.33943164462789
1,54,32.685296010586725
2,54,32.64517131018236
3,54,37.62498988202439
4,54,22.123784623502214
5,54,33.15410870317672
6,54,36.162475647798566
7,54,54.485582339160615
8,54,13.56291821087306
9,54,23.961612021582702
10,54,52.66114894877923
11,54,39.91027222004433
12,54,23.17536541473174
13,54,43.1764066083147
14,54,30.167312713536717
15,54,2.9755143481062953
16,54,0.4902363200920262
17,54,5.579639326849905
18,54,21.679960045004826
19,54,29.06316503801866
20,54,33.54022214429471
21,54,38.277838395266706
22,54,23.150036744052535
23,54,27.584915026198825
24,54,32.9818939285884
25,54,40.54441015744873
0,55,41.49579252327421
1,55,26.75873294929906
2,55,11.310859845548752
3,55,36.43314885097935
4,55,15.713471476817944
5,55,10.283980974315483
6,55,50.778102761057866
7,55,32.00902425295994
8,55,2.7382645367250413
9,55,38.16932588024816
10,55,53.9303797272095
11,55,10.705190888008897
12,55,23.1125203788576
13,55,26.09323551083078
14,55,8.352880245701403
15,55,35.14022976566361
16,55,53.43933512923046
17,55,46.9723733120255
18,55,10.42672291811199
19,55,9.725875812812202
20,55,23.590716801304364
21,55,38.478952444407675
22,55,9.393617770665578
23,55,41.61583304739464
24,55,17.725228745710456
25,55,40.34257742656643
0,56,15.927581150963348
1,56,3.7968759117564295
2,56,5.230756560200059
3,56,26.117317989224098
4,56,35.44895226636409
5,56,41.29672900034951
6,56,40.41802071077116
7,56,5.883518807032676
8,56,12.847355514749005
9,56,26.401263567594516
10,56,31.666193975042905
11,56,7.331870090701275
12,56,54.81495308245537
13,56,49.48650845871902
14,56,18.294599968144034
15,56,23.074571184451045
16,56,0.12793094510746672
17,56,15.015735252801557
18,56,18.427499363015027
19,56,49.566148051573634
20,56,38.22159648209838
21,56,42.68075252202285
22,56,25.599710568826026
23,56,32.17636002644931
24,56,29.833018406345797
25,56,40.00441900124006
0,57,49.079760461944154
1,57,31.916956585625908
2,57,35.44902500077014
3,57,4.409901599384758
4,57,51.35604543429576
5,57,19.22574032192962
6,57,50.57980470979012
7,57,37.4775905234851
8,57,20.666926437037187
9,57,41.24254100854273
10,57,26.79244956283039
11,57,27.745177112908046
12,57,35.28455482789611
13,57,53.19797777685868
14,57,12.686297938887273
15,57,1.49475119805763
16,57,4.521184606289189
17,57,23.88428686640626
18,57,51.824879544647665
19,57,0.12833157682486662
20,57,11.334184086024507
21,57,37.99672898441676
22,57,12.189477027463301
23,57,27.387127649863814
24,57,29.16835422764789
25,57,54.55338874891741
0,58,23.84992080494087
1,58,45.40868631226446
2,58,5.169350395886224
3,58,3.3161874321851386
4,58,42.28371250354907
5,58,32.94390215390359
6,58,9.835783329178806
7,58,5.283840395471549
8,58,9.70065610912751
9,58,28.834801748959038
10,58,33.21524446840628
11,58,14.251578621072989
12,58,28.117286635115864
13,58,3.5054741201325057
14,58,25.84771774201331
15,58,19.999735649314836
16,58,36.507049572497216
17,58,27.78654756631883
18,58,4.4612539282091666
19,58,41.1633662440898
20,58,25.076501090078928
21,58,33.01664753281159
22,58,1.1268063433486453
23,58,10.980650468760826
24,58,0.588627910034647
25,58,53.332341958573686
0,59,41.52897245985785
1,59,51.59005037946962
2,59,16.011872499912172
3,59,23.273682226746757
4,59,25.47719127031158
5,59,37.05410121551022
6,59,17.289021343220373
7,59,29.761457191545826
8,59,48.53711656490889
9,59,26.669373085487855
10,59,1.3142256561527836
11,59,40.48284827770179
12,59,21.74247364504379
13,59,18.8917949529013
14,59,49.255792712769065
15,59,46.246744724340566
16,59,49.51448315697726
17,59,28.91509471361341
18,59,54.33646817335232
19,59,15.480456181758026
20,59,44.822768649092524
21,59,8.651787661421677
22,59,37.762677932165424
23,59,37.58854932628199
24,59,21.629193123007802
25,59,25.965943135428798
0,60,53.650353575104624
1,60,5.56912420187307
2,60,7.341535808981693
3,60,10.425065487842765
4,60,32.994592167804846
5,60,36.80324034234543
6,60,53.17447766348261
7,60,30.836907615170684
8,60,12.969653241832676
9,60,16.603066617779163
10,60,14.99744588881285
11,60,2.9707451868184864
12,60,48.75450162565154
13,60,47.14794512980463
14,60,37.51571626199756
15,60,20.220666878416466
16,60,34.24393572787949
17,60,16.056748604235686
18,60,26.260208683717842
19,60,33.709949924402544
20,60,54.68011638716827
21,60,20.556410673721295
22,60,51.21472706674047
23,60,25.164202092321652
24,60,14.2979361408468
25,60,23.857116018184023
0,61,49.77593384211082
1,61,28.397205015049057
2,61,34.10557187910238
3,61,15.76589080153128
4,61,2.0886078536638077
5,61,19.248259764486935
6,61,54.719879897820334
7,61,40.458390254321486
8,61,37.8348802575556
9,61,53.16019157747901
10,61,6.505016928748299
11,61,52.041031943857206
12,61,6.29693618963389
13,61,11.272987541279079
14,61,34.36572797733803
15,61,34.58438662055842
16,61,54.06940143763062
17,61,0.29443222608410036
18,61,1.8358877338069135
19,61,9.542392085759388
20,61,22.78896533316228
21,61,54.64847176465206
22,61,25.348229192194882
23,61,40.590986884329396
24,61,5.873154676657529
25,61,20.123676358204662
0,62,0.09149955223593631
1,62,39.10746440726566
2,62,3.6509386464031013
3,62,21.354271476904962
4,62,38.46173010930921
5,62,26.074918369694785
6,62,38.796594869077744
7,62,11.50437256709122
8,62,11.699867972509564
9,62,36.30128744429526
10,62,54.639080576927874
11,62,27.772575779020887
12,62,17.26476172379214
13,62,30.814130794225015
14,62,37.90749113983789
15,62,41.32108022188064
16,62,0.09555367106583001
17,62,54.57161942521881
18,62,52.187369451268935
19,62,39.627363756645984
20,62,16.370420197463183
21,62,53.604909269278124
22,62,47.9205353553363
23,62,45.67123343862929
24,62,53.16141939744206
25,62,46.76331196488305
0,63,45.77523237601477
1,63,41.673545444217545
2,63,23.42868525305774
3,63,2.0877800383820153
4,63,43.02740744390208
5,63,36.23377369778897
6,63,51.11472756698138
7,63,29.633943049082966
8,63,19.97144377254052
9,63,36.19029490082732
10,63,44.24507352003508
11,63,51.74429845292583
12,63,25.18932347445832
13,63,40.95343210279659
14,63,26.45678428522428
15,63,38.70072039127291
16,63,47.214925991784924
17,63,39.53791572146479
18,63,23.035238261866006
19,63,31.88730644572698
20,63,34.24951406987756
21,63,4.649828078966925
22,63,0.37641220100589234
23,63,8.955871552838355
24,63,8.799498867584992
25,63,51.41528989819358
0,64,19.39479829770617
1,64,28.12318078856216
2,64,21.64291095733028
3,64,6.420010050374055
4,64,26.970732599974298
5,64,14.522126211984451
6,64,12.60942026312942
7,64,23.141643339063773
8,64,45.90142768668346
9,64,10.085345838256663
10,64,20.862980797774338
11,64,49.20664229265985
12,64,37.60941139016846
13,64,43.32339187114228
14,64,0.05533367188378546
15,64,11.499891086352495
16,64,48.53045668168338
17,64,12.004484613163315
18,64,31.725859068390378
19,64,37.54884859676396
20,64,17.027447132937255
21,64,31.289297519827663
22,64,6.428335217401693
23,64,18.565637673139417
24,64,14.90265123311451
25,64,17.481867144645097
0,65,50.25442431510575
1,65,14.390291932644281
2,65,3.556843536701968
3,65,4.208295897390938
4,65,39.18211688097105
5,65,24.940691888668482
6,65,9.210072036075257
7,65,38.97254502262269
8,65,1.931241128917911
9,65,23.331119239956656
10,65,0.6763106282430931
11,65,11.126349528587854
12,65,52.401106682759746
13,65,30.761455473436676
14,65,31.06422727332925
15,65,2.400239596679689
16,65,44.249077167369336
17,65,19.115937567122035
18,65,1.7003910112338545
19,65,35.628439696325835
20,65,38.95048699339492
21,65,15.31869885250185
22,65,14.847203304633007
23,65,15.822104399758347
24,65,6.167004959745612
25,65,1.82767449567292
0,66,44.01664017807464
1,66,15.388201702906768
2,66,51.957841671166335
3,66,4.441119542757878
4,66,33.36254654834561
5,66,42.47524824616646
6,66,13.238475674665755
7,66,41.36019790707077
8,66,54.92767341935658
9,66,50.14546669340968
10,66,16.574152783140843
11,66,27.380652502022407
12,66,21.807258210091735
13,66,28.96955787727699
14,66,21.099156676263718
15,66,40.03559087324526
16,66,28.186703209570233
17,66,52.99410769842961
18,66,24.760237613884943
19,66,52.81386258576931
20,66,45.01519923555296
21,66,2.3872956791994215
22,66,31.905451007663046
23,66,30.092447845694043
24,66,47.07169244915079
25,66,27.04338546265069
0,67,31.431014528610003
1,67,11.883918243418739
2,67,32.90960067231786
3,67,41.316657193779776
4,67,53.33325239422378
5,67,12.94952843178357
6,67,20.79942758266109
7,67,39.97320794512732
8,67,41.98015238129205
9,67,12.20413206965832
10,67,0.9553459166863854
11,67,39.21532082517261
12,67,36.962445351702854
13,67,47.61948232210362
14,67,18.915957136944233
15,67,45.43969012917016
16,67,28.90392235564842
17,67,23.907056969957722
18,67,37.499961088017685
19,67,2.9420758341246893
20,67,32.07967752569178
21,67,26.15352715251845
22,67,16.43163636814061
23,67,5.522873017556781
24,67,11.964824304215494
25,67,8.355594230634553
0,68,29.702128394152723
1,68,49.61106907628386
2,68,46.4886010699541
3,68,5.820667158734841
4,68,18.84070922695675
5,68,4.297294073875809
6,68,26.536934822530792
7,68,20.18427764119723
8,68,49.892199111322945
9,68,39.05659333943087
10,68,40.66618728870191
11,68,43.74855868220471
12,68,46.86536831144776
13,68,11.138203111467028
14,68,29.461879651676217
15,68,46.45571695901667
16,68,14.806623172003036
17,68,44.53105172005079
18,68,25.75998880169652
19,68,48.52338138880299
20,68,3.8107981952566083
21,68,31.268223533740695
22,68,7.795246138614619
23,68,0.9259419342753145
24,68,42.73636540653987
25,68,24.103184863859987
0,69,3.429126546011789
1,69,16.261965870228618
2,69,48.785535791182376
3,69,41.020979509499405
4,69,17.752573181688664
5,69,17.833321092396815
6,69,31.78917384138417
7,69,1.0388460432824675
8,69,1.6652387906849642
9,69,16.116626682367343
10,69,7.551249386819402
11,69,14.842467271699805
12,69,28.01059320048482
13,69,8.378102662201655
14,69,40.323908127261
15,69,44.56174377364484
16,69,50.95165556551345
17,69,43.41495832731316
18,69,18.87134506888987
19,69,42.451578684642996
20,69,20.11282523513326
21,69,24.84589856569433
22,69,17.39599245787535
23,69,22.88460235828315
24,69,7.068374312675806
25,69,38.14164210605678
0,70,43.18299218297595
1,70,6.567762658348831
2,70,17.00487324400221
3,70,5.5311183067779774
4,70,49.3108747292175
5,70,10.718168846903174
6,70,19.46377122722467
7,70,32.218360557250556
8,70,11.257007682951018
9,70,21.427653932695026
10,70,10.401485635337181
11,70,47.831503483372785
12,70,10.882580345090215
13,70,39.431027462022804
14,70,0.36737652008949073
15,70,23.58336981755679
16,70,1.720856257715628
17,70,12.269990576472376
18,70,15.700478301683688
19,70,53.30423017048088
20,70,48.29974712218367
21,70,3.8153109718274414
22,70,38.29707825485713
23,70,52.85024015610878
24,70,46.54501310873811
25,70,6.356008696841742
0,71,3.851721125581663
1,71,25.700937014082523
2,71,52.78492590366337
3,71,18.309418910235124
4,71,3.1785696499870397
5,71,7.05543716175191
6,71,27.644863597188515
7,71,15.854172395541232
8,71,47.60778680952018
9,71,25.490771429449932
10,71,0.3181619985436629
11,71,22.174004189750733
12,71,37.83383426430717
13,71,3.7869375391330906
14,71,21.129223614522182
15,71,0.5217582116594316
16,71,53.905043344316155
17,71,45.14226100881371
18,71,46.78761932150024
19,71,18.344826736590605
20,71,45.70807276455438
21,71,20.681507045868774
22,71,25.7614081974095
23,71,8.39173853348412
24,71,9.743595111154043
25,71,46.830563038748885
0,72,13.965592312002283
1,72,25.36084304196053
2,72,7.237754765578893
3,72,24.506599527659034
4,72,28.928177734853058
5,72,2.5619404174535365
6,72,20.594178686236
7,72,41.78978491064871
8,72,50.16230603695526
9,72,18.822406763909772
10,72,49.26499646141353
11,72,25.32119125255029
12,72,33.79055660564202
13,72,54.55445379128259
14,72,15.588270589292941
15,72,45.92831991190468
16,72,9.71708568524754
17,72,53.37554401189311
18,72,42.12196234406387
19,72,37.9143230328854
20,72,38.698088606834716
21,72,32.05275057876203
22,72,1.295017604730252
23,72,11.759872106071523
24,72,25.248036038617908
25,72,19.18206850696789
0,73,17.247910408893556
1,73,28.466042795977085
2,73,10.450505788740049
3,73,8.27028487565623
4,73,23.541367849335696
5,73,37.7690816504523
6,73,7.207078815444123
7,73,11.526175914269476
8,73,49.62279669619618
9,73,37.953223040385446
10,73,43.786190253889785
11,73,17.185819455157795
12,73,11.265212506905566
13,73,42.27786469706726
14,73,11.0856146600694
15,73,39.38672160550588
16,73,11.95669918837922
17,73,13.734769046395003
18,73,48.906740532518626
19,73,47.33446198234421
20,73,14.167807466075033
21,73,5.7068060478793114
22,73,7.201831201928172
23,73,18.732762621343447
24,73,35.04067342802418
25,73,11.13458171792879
0,74,0.4651678182899832
1,74,44.06006899058973
2,74,39.71131073555085
3,74,16.98234041312234
4,74,52.79093285573308
5,74,47.446029105495555
6,74,3.061101953995734
7,74,48.07436755709005
8,74,28.049705456938828
9,74,53.11707313848412
10,74,14.144498146274335
11,74,12.142364439003034
12,74,35.9222181275265
13,74,25.55599262384272
14,74,20.32007629677672
15,74,39.38166371267081
16,74,14.325927586002535
17,74,33.86759783665926
18,74,17.1341808256811
19,74,16.202580959246383
20,74,9.533474431289129
21,74,26.828540527293537
22,74,45.13864888342519
23,74,29.285751362180285
24,74,18.86966695331621
25,74,30.314514464390005
0,75,46.73453916962453
1,75,41.1671212187309
2,75,45.37054094416746
3,75,4.947420927270545
4,75,17.29761850990824
5,75,53.57467444524539
6,75,15.18828749566205
7,75,46.83610783499812
8,75,3.1051928818854355
9,75,51.945741405898886
10,75,18.880854618323927
11,75,15.230886570360836
12,75,34.70758829033517
13,75,33.52472436392196
14,75,36.253412444219265
15,75,0.5639202548613742
16,75,40.772912360365716
17,75,30.068272355728553
18,75,40.44258392469593
19,75,45.71556109000879
20,75,11.59838360096766
21,75,29.736923951926517
22,75,26.110695243395234
23,75,10.628789851952643
24,75,26.422208341395752
25,75,54.774501207553485
0,76,50.850596606582236
1,76,0.8306389946565657
2,76,13.211634956194482
3,76,28.419443583880874
4,76,47.441654160101336
5,76,42.28297074918653
6,76,35.39344153441063
7,76,9.598910193136781
8,76,52.26370864074009
9,76,13.83786812523693
10,76,46.871748929692096
11,76,21.659713701649814
12,76,49.49839164450611
13,76,1.5802345071798163
14,76,14.849364534620278
15,76,15.91009188736515
16,76,19.994422958399756
17,76,37.27700797149106
18,76,47.42741659989884
19,76,28.481496466720905
20,76,13.48472465199553
21,76,2.3483733680917753
22,76,53.42910845264096
23,76,52.05513658808645
24,76,12.218152300928955
25,76,3.39037200498489
0,77,21.634449548961758
1,77,21.07008617348436
2,77,19.439078900030488
3,77,13.972825113490014
4,77,50.63617199933323
5,77,45.70765294882173
6,77,1.9272398768390793
7,77,7.253178772188409
8,77,24.610217534996988
9,77,15.249860254551708
10,77,52.00237745881992
11,77,43.78899935303167
12,77,30.768462282270452
13,77,44.39250465610481
14,77,43.46297968715846
15,77,28.721110324946665
16,77,53.21415766276921
17,77,54.92453260561176
18,77,26.208533026568812
19,77,42.11904108512964
20,77,49.57361519321005
21,77,43.588268720887655
22,77,20.71777998182541
23,77,40.81422905898524
24,77,5.844836525965011
25,77,41.72630611476746
0,78,25.675075079669256
1,78,25.952274582013473
2,78,7.14417347721645
3,78,12.4364492261139
4,78,25.075841891661653
5,78,30.785407635847218
6,78,25.327156723619346
7,78,35.897651001386315
8,78,1.65331688254676
9,78,2.7028004727535917
10,78,29.99604645943571
11,78,54.838874094541666
12,78,52.35280708111728
13,78,34.66300577340476
14,78,38.497662104509665
15,78,32.2501674086344
16,78,8.45021731809857
17,78,37.83971499715048
18,78,16.724846423593377
19,78,28.578961682723182
20,78,26.56826477835556
21,78,54.759666003392475
22,78,17.442450850013824
23,78,23.6825408253409
24,78,28.090349564087994
25,78,53.254789641974725
0,79,24.202907325080997
1,79,41.70175281892928
2,79,28.62341173014607
3,79,1.6374801735990319
4,79,45.93562198273199
5,79,2.6304303650369776
6,79,23.27979202909094
7,79,36.32960962180498
8,79,49.643188345705504
9,79,52.822258244630795
10,79,14.269451119657939
11,79,29.922350218968695
12,79,7.483689619901586
13,79,42.874315861666936
14,79,47.731537572824415
15,79,0.11203802767762061
16,79,30.28340760391584
17,79,23.147315536615512
18,79,15.696525610520977
19,79,2.4231456902785755
20,79,10.977683869674799
21,79,34.973050824125714
22,79,9.1100285182844
23,79,3.912401515812991
24,79,10.049226098380649
25,79,39.4862563089103
0,80,21.800028459028614
1,80,53.01640958866814
2,80,33.595953560577
3,80,8.555810645842948
4,80,25.463363577895894
5,80,27.598115264583278
6,80,45.72555920907208
7,80,37.33663049876279
8,80,35.97067533593617
9,80,19.395345447407223
10,80,53.18109775568629
11,80,26.893015719430093
12,80,20.357944029450643
13,80,23.865275842912503
14,80,5.225300579230245
15,80,4.352383039788399
16,80,31.44076783472363
17,80,5.6256616881440324
18,80,44.71745366939503
19,80,49.82712908220743
20,80,11.017072947530231
21,80,10.182716243410614
22,80,45.71943006191045
23,80,27.72748177838157
24,80,28.92283482683134
25,80,1.054923949736104
0,81,39.0577272763697
1,81,5.189079471051033
2,81,23.89064148046841
3,81,50.04137921006695
4,81,25.703214184913225
5,81,31.312608222213445
6,81,0.2811498406889429
7,81,21.277068363265467
8,81,51.214265114335916
9,81,5.821318992851364
10,81,27.1619395781139
11,81,11.801089889171127
12,81,42.04004707549775
13,81,2.426843806362719
14,81,52.84996971570995
15,81,40.75191892284149
16,81,20.445390562719876
17,81,38.76031605900312
18,81,21.745877346638718
19,81,15.373241482921781
20,81,47.04828968723344
21,81,46.45634121484098
22,81,14.82891204317068
23,81,25.90840905556761
24,81,33.185061250926694
25,81,5.025213969434762
0,82,14.700345455315738
1,82,39.13814073317798
2,82,37.6897840631055
3,82,6.051487892273085
4,82,39.9566235922989
5,82,12.862807707267395
6,82,21.043708597427987
7,82,37.35119032973372
8,82,35.5975549850472
9,82,11.787898859585631
10,82,37.43253505845655
11,82,24.22308538618188
12,82,0.6334210155959286
13,82,6.62480962203983
14,82,4.522652541261125
15,82,41.58157722931047
16,82,0.9868434086005079
17,82,0.47663671294620236
18,82,23.39128264963789
19,82,45.934793554402866
20,82,18.80600881944221
21,82,17.817622164914372
22,82,29.683938498693678
23,82,6.779204963706117
24,82,3.074078665516379
25,82,46.70229973733569
0,83,51.68037341467379
1,83,28.820668084355358
2,83,31.99266727877462
3,83,22.264999019002307
4,83,49.80305698902154
5,83,11.264090313449216
6,83,52.54828358604275
7,83,0.7890674098269368
8,83,1.2747444420061604
9,83,49.27752487301564
10,83,32.48342543173878
11,83,4.535457976415847
12,83,51.74220015416616
13,83,46.96587411509834
14,83,35.805421379143546
15,83,13.540487734930494
16,83,40.451836723140666
17,83,42.78311299719167
18,83,40.84447705026442
19,83,53.143106229912995
20,83,25.93243785319566
21,83,49.39240789402601
22,83,11.09168928862198
23,83,16.56435012517975
24,83,17.27587159446925
25,83,0.6708432046489321
0,84,47.61097790094971
1,84,22.85732801703309
2,84,22.01985282116279
3,84,41.950913480816055
4,84,43.526683559234485
5,84,37.28957387191774
6,84,46.51199824410314
7,84,49.43924026473258
8,84,24.126424417978647
9,84,29.729331241957574
10,84,43.4557852431253
11,84,45.975294260167765
12,84,39.137398056128866
13,84,26.019839735094006
14,84,36.01008200426465
15,84,17.96509241003364
16,84,1.7832156462461923
17,84,35.97617697499104
18,84,14.73716165066273
19,84,3.160684693329889
20,84,29.302582388961326
21,84,2.8204065061112047
22,84,10.40240430394609
23,84,3.064715633361052
24,84,11.992820032433231
25,84,18.992127208692683
0,85,30.75878703978297
1,85,34.49995946623265
2,85,40.01180820277788
3,85,48.54753580883411
4,85,42.81928210652318
5,85,9.049311306373749
6,85,32.900013851992384
7,85,40.74101312627657
8,85,49.036223035961754
9,85,16.947390539311947
10,85,9.523580703723407
11,85,22.949692526941554
12,85,45.22350085309823
13,85,24.100204715996743
14,85,9.922692493714225
15,85,4.70911710477324
16,85,35.47395884237981
17,85,25.833418846419054
18,85,27.611512314257865
19,85,38.39929692421302
20,85,51.30353751959931
21,85,53.20797884977931
22,85,42.4110377246736
23,85,31.935849993859787
24,85,16.777707969568567
25,85,14.415518998537825
0,86,53.53803050839501
1,86,26.45886952789042
2,86,1.9982977417082837
3,86,41.289964347672885
4,86,52.236606992796986
5,86,37.607771636953004
6,86,19.59456953183919
7,86,12.141366037712126
8,86,22.96067779051054
9,86,51.94773260770108
10,86,53.44089357434778
11,86,27.092534335544592
12,86,42.688188426735394
13,86,27.510114819576273
14,86,35.1580134450715
15,86,1.690125382272336
16,86,24.479194258324068
17,86,10.876055619440338
18,86,7.919835862648573
19,86,16.729102755778218
20,86,9.481714826372874
21,86,10.425942892982237
22,86,30.236213845925022
23,86,24.71105768047683
24,86,15.560297561055632
25,86,4.945276632826689
0,87,16.57300669148344
1,87,33.630724738772365
2,87,23.52132964010724
3,87,49.97205303947348
4,87,37.66711540198785
5,87,46.179815505696524
6,87,25.582934279161805
7,87,19.329198145238816
8,87,29.92974997563006
9,87,39.68605075444802
10,87,46.94372573495872
11,87,13.863450785510075
12,87,7.751526096489875
13,87,35.014247934692925
14,87,26.962131098784955
15,87,29.540040866384512
16,87,7.51785125483862
17,87,41.54666641368921
18,87,1.6388583524815208
19,87,50.56921480578898
20,87,29.541550498889073
21,87,12.052994449348303
22,87,1.1677735535203277
23,87,32.85873643930717
24,87,17.21479014598717
25,87,23.34353589661536
0,88,50.21892715675715
1,88,48.26879978916116
2,88,26.745100398131996
3,88,47.68856467352787
4,88,31.236245788347087
5,88,23.69124777830663
6,88,23.478528535106662
7,88,50.951726276315114
8,88,6.687944169835744
9,88,31.304345494070603
10,88,25.114988715151945
11,88,1.8075923331834858
12,88,39.723811012685445
13,88,34.71873049496858
14,88,48.56925793397023
15,88,9.160450766659215
16,88,11.402211996688449
17,88,42.48371284581817
18,88,5.14171033682643
19,88,24.617406544367572
20,88,53.30859252595689
21,88,5.6283105361583345
22,88,32.247807934230984
23,88,27.946755502000645
24,88,52.05607606864775
25,88,32.22143224026855
0,89,13.138404325383531
